year,week,week_start,총거래량(kg),일평균기온,최고기온,최저기온,평균상대습도,강수량(mm),1시간최고강수량(mm),holiday_flag,holiday_score,grow_score,평균단가(원),일평균기온_t-1,최고기온_t-1,최저기온_t-1,평균상대습도_t-1,강수량(mm)_t-1,1시간최고강수량(mm)_t-1,일평균기온_t-2,최고기온_t-2,최저기온_t-2,평균상대습도_t-2,강수량(mm)_t-2,1시간최고강수량(mm)_t-2,일평균기온_t-3,최고기온_t-3,최저기온_t-3,평균상대습도_t-3,강수량(mm)_t-3,1시간최고강수량(mm)_t-3,품종코드_1,품종코드_10,품종코드_99,품종코드_100,등급코드_11,등급코드_12,등급코드_13,직팜산지코드_1000,직팜산지코드_1001,직팜산지코드_1002,직팜산지코드_1003,직팜산지코드_1004,직팜산지코드_1005,직팜산지코드_1007,직팜산지코드_1008,직팜산지코드_1009,직팜산지코드_1010,직팜산지코드_1011,직팜산지코드_1012,직팜산지코드_1013,직팜산지코드_1014,직팜산지코드_1015,직팜산지코드_1016,직팜산지코드_1017,직팜산지코드_1018,직팜산지코드_1019,직팜산지코드_1020,직팜산지코드_1021,직팜산지코드_1022,직팜산지코드_1023,직팜산지코드_1024,직팜산지코드_1025,직팜산지코드_1026,직팜산지코드_1027,직팜산지코드_1028,직팜산지코드_1029,직팜산지코드_1030,직팜산지코드_1031,직팜산지코드_1032,직팜산지코드_1033,직팜산지코드_1034,직팜산지코드_1035,직팜산지코드_1036,직팜산지코드_1037,직팜산지코드_1038,직팜산지코드_1039,직팜산지코드_1040,직팜산지코드_1041,직팜산지코드_1042,직팜산지코드_1043,직팜산지코드_1044,직팜산지코드_1045,직팜산지코드_1046,직팜산지코드_1047,직팜산지코드_1048,직팜산지코드_1049,직팜산지코드_1050,직팜산지코드_1051,직팜산지코드_1053,직팜산지코드_1055,직팜산지코드_1056,직팜산지코드_1058,직팜산지코드_1060,직팜산지코드_1061,직팜산지코드_1062,직팜산지코드_1064,직팜산지코드_1065,직팜산지코드_1066,직팜산지코드_1067,직팜산지코드_1068,직팜산지코드_1069,직팜산지코드_1070,직팜산지코드_1071,직팜산지코드_1072,직팜산지코드_1075,직팜산지코드_1076,직팜산지코드_1077,직팜산지코드_1078,직팜산지코드_1079,직팜산지코드_1080,직팜산지코드_1081,직팜산지코드_1082,직팜산지코드_1083,직팜산지코드_1084,직팜산지코드_1085,직팜산지코드_1086,직팜산지코드_1087,직팜산지코드_1088,직팜산지코드_1089,직팜산지코드_1090,직팜산지코드_1091,직팜산지코드_1092,직팜산지코드_1093,직팜산지코드_1094,직팜산지코드_1095,직팜산지코드_1096,직팜산지코드_1097,직팜산지코드_1098,직팜산지코드_1099,직팜산지코드_1100,직팜산지코드_1101,직팜산지코드_1102,직팜산지코드_1103,직팜산지코드_1104,직팜산지코드_1105,직팜산지코드_1106,직팜산지코드_1107,직팜산지코드_1109,직팜산지코드_1110,직팜산지코드_1111,직팜산지코드_1112,직팜산지코드_1113,직팜산지코드_1114,직팜산지코드_1115,직팜산지코드_1116,직팜산지코드_1117,직팜산지코드_1118,직팜산지코드_1119,직팜산지코드_1120,직팜산지코드_1121,직팜산지코드_1122,직팜산지코드_1123,직팜산지코드_1124,직팜산지코드_1125,직팜산지코드_1126,직팜산지코드_1127,직팜산지코드_1128,직팜산지코드_1129,직팜산지코드_1130,직팜산지코드_1131,직팜산지코드_1132,직팜산지코드_1133,직팜산지코드_1134,직팜산지코드_1135,직팜산지코드_1136,직팜산지코드_1137,직팜산지코드_1138,직팜산지코드_1139,직팜산지코드_1140,직팜산지코드_1141,직팜산지코드_1142,직팜산지코드_1143,직팜산지코드_1144,직팜산지코드_1145,직팜산지코드_1146,직팜산지코드_1147,직팜산지코드_1148,직팜산지코드_1149,직팜산지코드_1150,직팜산지코드_1151,직팜산지코드_1152,직팜산지코드_1153,직팜산지코드_1154,직팜산지코드_1155,직팜산지코드_1156,직팜산지코드_1157,직팜산지코드_1158,직팜산지코드_1159,직팜산지코드_1162,직팜산지코드_1163,직팜산지코드_1164,직팜산지코드_1165,직팜산지코드_1166,직팜산지코드_1167,직팜산지코드_1168,직팜산지코드_1169,직팜산지코드_1170
2018,17,2018-04-23,0.0150469778568767,-0.408008658008658,-0.8652482269503545,-0.046242774566474,0.986509274873524,2.553398058252427,2.0370370370370368,-0.4,0.0,0.0,4725.0,-0.2854627766599596,-0.3109869646182496,-0.2044728434504791,-0.5391921299280744,0.1834961997828444,-0.1370716510903428,-0.5235706088338286,-0.6573556797020484,-0.4460547504025765,-0.5017697555045474,0.4480198019801981,-0.1273408239700379,-0.8396958126739211,-0.8683760683760686,-0.7555886736214604,-1.4047650045566973,0.3040103492884868,-0.0875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.869805749210169,-0.2191974691974691,0.0780141843971632,-0.3699421965317919,-0.4147594957038469,21.941747572815533,13.333333333333332,2.0,0.0,0.0,4605.0,-0.1392312206572769,0.1713221601489758,-0.3354632587859424,-1.033083682024716,0.347448425624321,0.5171339563862933,-0.6190595297648823,-0.4785847299813778,-0.6827697262479872,-0.4624569318864043,0.1559405940594059,-0.1273408239700379,-1.0654322194576895,-1.0683760683760686,-1.059612518628912,-1.488764483791172,-0.2742561448900384,-0.0875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.1558785732617378,-0.1839826839826839,0.0,-0.3352601156069364,-0.64723359832972,0.0,0.0,-0.2,0.0,0.0,4549.0,-0.2300469483568074,-0.3072625698324022,-0.1629392971246005,-0.5021155897279627,-0.0705754614549405,0.0280373831775701,-0.5805318625699404,-0.4394785847299813,-0.5974235104669887,-0.0666724238388777,0.6695544554455448,-0.1273408239700379,-0.9757374394675208,-1.001709401709402,-0.8837555886736214,-1.5153235255826052,-0.2703751617076322,-0.0875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.2084659626056887,-0.3041125541125541,-0.1276595744680851,-0.5028901734104045,-0.9343130169437088,0.0,0.0,-0.4,0.0,0.0,4500.0,-0.3147007042253519,-0.1042830540037242,-0.413738019169329,-1.5235215290068258,-0.2714440825190014,-0.1370716510903428,-0.7515375334726185,-0.7076350093109869,-0.7938808373590982,-0.6722492838702535,0.8329207920792081,-0.1273408239700379,-0.9749195539356954,-1.1641025641025642,-0.7973174366616989,-0.8336935294883469,-0.2496765847347991,-0.0875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.301967641994152,-0.2619047619047619,0.0070921985815603,-0.3121387283236994,-0.3392756765438047,10.873786407766987,7.851851851851851,1.0,0.0,0.0,5287.0,-0.2004641485275285,0.0465549348230915,-0.3913738019169328,-1.230762482476638,1.3300760043431048,1.5109034267912784,-1.0081417714204697,-1.2197392923649908,-0.819645732689211,-0.2798937813225909,2.4418316831683167,-0.1273408239700379,-1.0068170896768802,-1.0307692307692309,-0.9761549925484352,-1.1294362713188375,-0.2690815006468302,-0.0875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.6813242558354705,-0.1190476190476189,-0.0638297872340424,-0.2658959537572254,-0.7281377981209349,0.0,0.0,-0.2,0.0,0.0,4117.0,-0.538732394366197,-0.5586592178770949,-0.5670926517571884,-0.4761346632442171,-0.2269272529858851,-0.1370716510903428,-1.390327516699526,-1.5996275605214152,-1.310789049919485,-1.0901339738436553,-0.2128712871287128,-0.1273408239700379,-1.1927497339118198,-1.2700854700854702,-1.174366616989568,-0.4675432886342915,-0.1539456662354459,-0.0875,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018,17,2018-04-23,0.527464963496818,-0.2347132034632034,-0.0851063829787233,-0.3005780346820809,-0.7604342327150089,12.33009708737864,9.518518518518515,2.6,0.0,0.0,2907.0,-0.2669209702660406,-0.3221601489757913,-0.292332268370607,-1.123743441281153,-0.0705754614549405,0.1121495327102804,-0.6381131742341758,-0.6741154562383612,-0.5877616747181965,-0.8037878666790692,0.4777227722772277,-0.1273408239700379,-1.1236968268677168,-1.1111111111111114,-1.020864381520119,-1.3611025350121817,-0.1785252263906852,-0.0875,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.2647579793993709,-0.1833333333333333,-0.0638297872340424,-0.4046242774566473,-0.8434915281458285,0.0,0.0,0.4,0.0,0.0,3319.0,-0.4128210439105217,-0.1042830540037242,-0.4888178913738019,-0.534676205952792,0.335504885993485,0.4704049844236764,-0.7451183574980766,-0.7039106145251397,-0.7310789049919485,-0.4339247773704945,0.6522277227722773,-0.1273408239700379,-1.1684857964676707,-1.1316239316239318,-1.11177347242921,-1.1539643275615143,-0.2367399741267784,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.6857996551185132,-0.5281385281385281,-0.2056737588652481,-0.6127167630057803,-0.4645466955753637,5.7281553398058245,3.148148148148148,-0.2,0.0,0.0,3302.0,-0.3909037558685442,0.0763500931098698,-0.5495207667731629,-0.9821884144602414,0.591748099891422,0.8130841121495335,-0.8017433086291043,-0.6945996275605214,-0.8099838969404187,-0.960549648193464,2.327970297029703,-0.1273408239700379,-1.258316890713144,-1.1675213675213678,-1.1833084947839043,-1.87576766418063,-0.2613195342820177,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,-0.0030951735522775,-0.1661255411255411,-0.0425531914893618,-0.2138728323699422,-0.1618083995824304,3.776699029126213,2.111111111111111,0.2,0.0,0.0,3210.0,-0.1086938296445337,-0.1229050279329607,-0.1485623003194888,-0.6793719257531545,-0.2714440825190014,-0.1370716510903428,-0.7142913732237806,-0.7411545623836127,-0.5942028985507247,0.0216004525374415,1.832920792079208,-0.1273408239700379,-1.102977060061477,-1.2358974358974362,-1.0327868852459017,-0.6715717819480348,-0.2561448900388094,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,-0.6281506413217544,-0.2002164502164501,-0.148936170212766,-0.3121387283236994,-0.9917289006665064,0.0,0.0,-0.2,0.0,0.0,2573.0,-0.3418427230046947,-0.2104283054003723,-0.4920127795527156,-0.6363959571334253,-0.0195439739413683,0.1339563862928349,-0.765529823735397,-0.9162011173184358,-0.676328502415459,-0.5030314846409407,0.3910891089108911,-0.1273408239700379,-1.148311286682648,-1.083760683760684,-1.2056631892697465,-1.6350995964067168,-0.2729624838292364,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.6607825510683276,-0.2456709956709956,-0.0851063829787233,-0.3005780346820809,-0.6566289247570866,11.74757281553398,7.370370370370369,1.4,0.0,0.0,3246.0,-0.1715669014084506,-0.0465549348230909,-0.3546325878594248,-1.2673222455334296,0.1096634093376761,0.4735202492211842,-0.7856133949327604,-0.8975791433891992,-0.5958132045088568,-1.0168208703395498,-0.1844059405940594,-0.1273408239700379,-1.0303721929934473,-1.035897435897436,-0.961251862891207,-0.9074339278739736,-0.1138421733505817,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,-1.5070403608439806,-0.4469696969696969,-0.8581560283687943,-0.0924855491329479,0.5741588372279772,5.1456310679611645,3.518518518518518,-0.4,0.0,0.0,3063.0,-0.297095070422535,-0.1527001862197393,-0.413738019169329,-0.9860445309173028,0.2660152008686207,0.4392523364485985,-0.7020421975693728,-0.8175046554934822,-0.5040257648953301,-0.6210363622920241,-0.1472772277227722,-0.1273408239700379,-1.246730179012286,-1.230769230769231,-1.2220566318926973,-1.0557479494857431,-0.266494178525226,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,-0.1975241569661634,-0.1764069264069264,0.0,-0.2832369942196532,-0.2053052811906109,0.0097087378640776,0.037037037037037,0.0,0.0,0.0,2813.0,-0.2117957746478871,-0.0335195530726256,-0.3642172523961661,-0.2898924428712639,-0.2714440825190014,-0.1370716510903428,-0.5982087682496711,-0.6666666666666666,-0.4814814814814815,0.7962744119721269,1.4356435643564356,-0.1273408239700379,-1.019903258186084,-1.136752136752137,-0.8599105812220565,-0.7099596406717872,-0.2742561448900384,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,-0.2032443179159379,-0.1833333333333333,-0.0921985815602837,-0.2196531791907514,0.1868626033887408,6.5533980582524265,4.0740740740740735,0.4,0.0,0.0,2961.0,-0.252288732394366,-0.1973929236499067,-0.4233226837060702,-0.833358728223881,-0.1074918566775247,0.0373831775700934,-0.6713405722469077,-0.8063314711359404,-0.6006441223832528,0.3195495054907208,1.3688118811881187,-0.1273408239700379,-0.7639050867247815,-0.9572649572649576,-0.6453055141579731,-0.4053118083582855,-0.0155239327296244,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,-0.5355492557647623,-0.2651515151515151,-0.6453900709219859,0.023121387283237,1.0700232875612303,0.4466019417475727,0.7407407407407407,-0.2,0.0,0.0,3790.0,-0.2367538564721661,-0.1508379888268155,-0.3194888178913737,0.031098973655732,0.3572204125950051,0.4143302180685361,-0.6243562957949561,-0.5828677839851024,-0.5861513687600645,-0.0311846317079054,0.7079207920792079,-0.1273408239700379,-0.9693579323192838,-0.9470085470085472,-1.0163934426229508,-1.0870980341101408,-0.2147477360931432,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,-0.7921055843477154,-0.1774891774891774,-0.1418439716312056,-0.1676300578034682,-0.3418854894402961,0.0,0.0,-0.2,0.0,0.0,3148.0,-0.143506874580818,0.0782122905027933,-0.2699680511182108,-0.1629538034383386,0.2290988056460366,0.1900311526479752,-0.6058719404951343,-0.4357541899441339,-0.5861513687600645,-0.0648075847698129,1.8131188118811885,-0.1273408239700379,-1.0009620678538136,-0.871794871794872,-0.968703427719821,-0.8757366662326942,-0.2470892626131949,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.7350442754366909,-0.2730880230880229,-0.3262411347517731,-0.2485549132947977,-0.2285036180483069,0.7281553398058251,1.111111111111111,3.0,0.0,0.0,2813.0,-0.2591301011195375,-0.0223463687150838,-0.329073482428115,0.0331440888057819,7.21172638436482,5.470404984423681,-0.6377453432598651,-0.5046554934823091,-0.6489533011272142,-0.0015092453784602,1.4183168316831682,-0.1273408239700379,-1.0128149169102654,-1.047863247863248,-0.916542473919523,-0.1218591329253995,-0.2548512289780074,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,17,2018-04-23,0.769104122045182,-0.2757772530499803,-0.3262411347517731,-0.2485549132947977,-0.4958644503332534,0.2427184466019417,0.3703703703703703,1.6,0.0,0.0,2841.0,-0.3555863150933572,-0.0707635009310986,-0.3322683706070287,-0.0239813008363976,1.4158523344191092,1.1713395638629294,-0.5921343024453403,-0.6126629422718807,-0.4009661835748792,0.2688944010043704,0.6076732673267327,-0.1273408239700379,-0.8969477999016885,-1.0034188034188036,-0.8479880774962741,-0.4438484572321305,-0.2729624838292364,-0.0875,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
